Studio ItemNo	BaseStudioItemNo	BL ItemNo	BL ItemKey	LDraw ItemNo	LDD ItemNo	Description	isPerfectForCulling	BLCatalogIndex	BLCatalogSubIndex	EasyModeIndex	IsAssembly?	flexible type	IsDecorated	XPCatalogIndex	XPCatalogSubIndex
169510	17085	3068pb1173	169510	3068bd1s.dat		Tile 2 x 2 with White 'Vigo the Carpathian' on Black Computer Screen Pattern (Sticker) - Set 75827	o	98	1	7	false		true	5014	
117723	17085	3068pb0749	117723	3068bdfh.dat		Tile 2 x 2 with Dog Collar with Heart and 2 x 2 Brick Pattern (Sticker) - Set 41007	o	98	1	7	false		true	5014	
117722	17085	3068pb0748	117722	3068bdfi.dat		Tile 2 x 2 with Lime Tennis Ball, Silver and Dark Pink Toy Mouse Pattern (Sticker) - Set 41007	o	98	1	7	false		true	5014	
236750	17085	3068pb2353	236750	3068bp0v.dat		Tile 2 x 2 with Medium Azure and Dark Pink Rabbits, Lime 'BUBBLE GUM' on Bright Pink Background Pattern (Animal Crossing K.K. Slider Album Cover)	o	98	1	7	false		true	5014	
236875	17085	3068pb2361	236875	3068bp0w.dat		Tile 2 x 2 with Open Book with White Dog, Dark Red Guitar, and Medium Nougat Music Notes Pattern (Animal Crossing K.K. Slider)	o	98	1	7	false		true	5014	
11161	17085	3068pb0038	11161	3068bp65.dat		Tile 2 x 2 with Blue EMT Star of Life Pattern	o	98	1	7	false		true	5014	
131366	17085	3068pb0898	131366	3068bpge.dat		Tile 2 x 2 with Gold and Magenta Oriental Cushion Pattern	o	98	1	7	false		true	5014	
249679	17085	3068pb2584	249679	3068bpsa.dat		Tile 2 x 2 with SW Dark Red Semicircles on Tan Circle Pattern	o	98	1	7	false		true	5014	
136035	17085	3068pb0933	136035	3068bpth.dat		Tile 2 x 2 with Prize Ribbon, Dog and 'What's at Heart?' Newspaper Pattern	o	98	1	7	false		true	5014	
251373	17085	3068pb2606	251373	3068bpzc.dat		Tile 2 x 2 with 2 Dark Bluish Gray Stripes / Rectangles Pattern	o	98	1	7	false		true	5014	
117725	91185	3245cpb018	117725	3245cdf0.dat		Brick 1 x 2 x 2 with Inside Stud Holder with Paw Print, Cat and Food Bowl Pattern (Sticker) - Set 41007	o	14	1	1	false		true	5001	
117726	91185	3245cpb019	117726	3245cdf1.dat		Brick 1 x 2 x 2 with Inside Stud Holder with Paw Print, Dog and Food Bowl Pattern (Sticker) - Set 41007	o	14	1	1	false		true	5001	
2458	566	3297px10	2458	3297p07.dat		Slope 33 3 x 4 with Black Flower Outlines on Dark Pink Background Pattern	o	82	1	5	false		TRUE	5006	5006
17493	566	3297px21	17493	3297p08.dat		Slope 33 3 x 4 with Black '1' on Red Striped Triangle Pattern	o	82	1	5	false		TRUE	5006	5006
249055	664	3678apb17l	249055	3678ad23.dat		Slope 65 2 x 2 x 2 without Bottom Tube with 3 Horizontal Black Stripes Pattern Model Left Side (Stickers) - Set 1554	o	82	1	5	false		true	5006	5006
249054	664	3678apb17r	249054	3678ad24.dat		Slope 65 2 x 2 x 2 without Bottom Tube with 3 Horizontal Black Stripes Pattern Model Right Side (Stickers) - Set 1554	o	82	1	5	false		true	5006	5006
249053	664	3678apb16	249053	3678ad25.dat		Slope 65 2 x 2 x 2 without Bottom Tube with 3 Horizontal Black Stripes Pattern Middle (Sticker) - Set 1554	o	82	1	5	false		true	5006	5006
75956	667	3684apb003l	75956	3684ad00.dat		Slope 75 2 x 2 x 3 - Hollow Studs with Yellow Number 2 with Black Outline Pattern Model Left Side (Sticker) - Set 6483	o	82	1	5	false		true	5006	5006
75955	667	3684apb003r	75955	3684ad01.dat		Slope 75 2 x 2 x 3 - Hollow Studs with Yellow Number 2 with Black Outline Pattern Model Right Side (Sticker) - Set 6483	o	82	1	5	false		true	5006	5006
234958	106459	3684cpb034	234958	3684cdy0.dat		Slope 75 2 x 2 x 3 - Solid Studs with Black and Dark Bluish Gray Engine Bay Window and White Stripe Pattern (Sticker) - Set 75881	o	82	1	5	false		true	5006	5006
79564	753	3939pb07	79564	3939d02.dat		Slope 33 3 x 6 with Inner Walls with Black 'POLICE' Red Line Pattern (Sticker) - Set 6344	o	82	1	5	false		true	5006	5006
256042	763	3960pb081	256042	3960p0l.dat		Dish 4 x 4 Inverted (Radar) with Solid Stud with Tan Spirals / Swirls Pattern	o	27	-1	8	false		true	5020	
222663	763	3960pb073	222663	3960p0y.dat		Dish 4 x 4 Inverted (Radar) with Solid Stud with Donut / Doughnut with Bright Pink Frosting and Coral, Dark Azure, and White Sprinkles Pattern	o	27	-1	8	false		true	5020	
240967	763	3960pb078	240967	3960p0z.dat		Dish 4 x 4 Inverted (Radar) with Solid Stud with Cat Face with Dark Pink Star Shaped Eyes, Medium Lavender Stripes and Dark Purple Closed Mouth with Tooth Pattern	o	27	-1	8	false		true	5020	
165237	763	3960pb055	165237	3960pba.dat		Dish 4 x 4 Inverted (Radar) with Solid Stud with Spiral Segments Black Pattern	o	27	-1	8	false		true	5020	
167920	763	3960pb057	167920	3960pn0.dat		Dish 4 x 4 Inverted (Radar) with Solid Stud with Dragon Orange and White Pattern	o	27	-1	8	false		true	5020	
214580	763	3960pb069	214580	3960psf.dat		Dish 4 x 4 Inverted (Radar) with Solid Stud with Red SW Rebel Alliance Symbol Pattern	o	27	-1	8	false		true	5020	
203397	763	3960pb067	203397	3960px5.dat		Dish 4 x 4 Inverted (Radar) with Solid Stud with Minions and White Soap Bubbles Pattern	o	27	-1	8	false		true	5020	
225851	792	4150pb198	225851	4150d06.dat		Tile, Round 2 x 2 with Dark Red SW Small Semicircles on Transparent Background Pattern (Sticker) - Set 8088	o	98	3	8	false		true	5015	
112210	792	4150pb113	112210	4150d0c.dat		Tile, Round 2 x 2 with Vinyl Record 'MUSIC for ZOMBIES' Pattern (Sticker) - Set 10228	o	98	3	8	false		true	5015	
112209	792	4150pb112	112209	4150d0d.dat		Tile, Round 2 x 2 with Vinyl Record 'MONSTER ROCK' Pattern (Sticker) - Set 10228	o	98	3	8	false		true	5015	
230935	798	4162pb289	230935	4162p1y.dat		Tile 1 x 8 with White 'Hogwarts™ Castle' Pattern	o	98	1	7	false		true	5014	
242155	172902	42862pb005	242155	42862d01.dat		Wedge 3 x 3 Sloped Left with Black 'Discovery' Pattern (Sticker) - Set 10283	o	107	-1	5	false		true	5006	5008
2904	883	4346pb03	2904	4346p06.dat		Container, Box 2 x 2 x 2 Door with Slot with Money on Badge Pattern	o	22	-1	12	false		true	5087	5089
214997	107074	44375bpb18	214997	44375bp07.dat		Dish 6 x 6 Inverted (Radar) - Solid Studs with Bright Light Orange and Orange Crescent with White Brushstrokes Pattern	o	27	-1	8	false		true	5020	
256043	107074	44375bpb29	256043	44375bp08.dat		Dish 6 x 6 Inverted (Radar) - Solid Studs with Tan Spirals / Swirls Pattern	o	27	-1	8	false		true	5020	
61512	1265	4515pb002	61512	4515d06.dat		Slope 10 6 x 8 with 'C 26' & Coast Guard Logo Pattern (Sticker) - Set 4022	o	82	1	5	false		true	5006	5006
121955	1265	4515pb049ll	121955	4515ds0.dat		Slope 10 6 x 8 with SW Red Five X-wing Starfighter Lower Left Wing Panel Pattern (Sticker) - Set 10240	o	82	1	5	false		true	5006	5006
121956	1265	4515pb049lr	121956	4515ds1.dat		Slope 10 6 x 8 with SW Red Five X-wing Starfighter Lower Right Wing Panel Pattern (Sticker) - Set 10240	o	82	1	5	false		true	5006	5006
121953	1265	4515pb049ul	121953	4515ds2.dat		Slope 10 6 x 8 with SW Red Five X-wing Starfighter Upper Left Wing Panel Pattern (Sticker) - Set 10240	o	82	1	5	false		true	5006	5006
121954	1265	4515pb049ur	121954	4515ds3.dat		Slope 10 6 x 8 with SW Red Five X-wing Starfighter Upper Right Wing Panel Pattern (Sticker) - Set 10240	o	82	1	5	false		true	5006	5006
215536	51829	50950pb161r	215536	50950dy7.dat		Slope, Curved 3 x 1 with Dark Orange Curved Stripe with Black Line Pattern Model Right Side (Sticker) - Set 75880	o	81	3	6	false		true	5007	
220150	51829	50950pb161l	220150	50950dy8.dat		Slope, Curved 3 x 1 with Dark Orange Curved Stripe with Black Line Pattern Model Left Side (Sticker) - Set 75880	o	81	3	6	false		true	5007	
234961	51829	50950pb172r	234961	50950dy9.dat		Slope, Curved 3 x 1 with 'Castrol EDGE' Pattern Model Right Side (Sticker) - Set 75881	o	81	3	6	false		true	5007	
234962	51829	50950pb172l	234962	50950dya.dat		Slope, Curved 3 x 1 with 'Castrol EDGE' Pattern Model Left Side (Sticker) - Set 75881	o	81	3	6	false		true	5007	
186092	51048	54200pb094r	186092	54200dy7.dat		Slope 30 1 x 1 x 2/3 with Black Air Intake on Dark Bluish Gray Background Pattern Model Right Side (Sticker) - Set 75877	o	82	1	5	false		true	5006	5006
186091	51048	54200pb094l	186091	54200dy8.dat		Slope 30 1 x 1 x 2/3 with Black Air Intake on Dark Bluish Gray Background Pattern Model Left Side (Sticker) - Set 75877	o	82	1	5	false		true	5006	5006
200171	51048	54200pb101l	200171	54200dy9.dat		Slope 30 1 x 1 x 2/3 with Black Grille Pattern Model Left Side (Sticker) - Set 75877	o	82	1	5	false		true	5006	5006
200172	51048	54200pb101r	200172	54200dya.dat		Slope 30 1 x 1 x 2/3 with Black Grille Pattern Model Right Side (Sticker) - Set 75877	o	82	1	5	false		true	5006	5006
186095	51048	54200pb096r	186095	54200dyb.dat		Slope 30 1 x 1 x 2/3 with White Headlight Pattern Model Right Side (Sticker) - Set 75877	o	82	1	5	false		true	5006	5006
186096	51048	54200pb096l	186096	54200dyc.dat		Slope 30 1 x 1 x 2/3 with White Headlight Pattern Model Left Side (Sticker) - Set 75877	o	82	1	5	false		true	5006	5006
226020	51048	54200pb112r	226020	54200dyd.dat		Slope 30 1 x 1 x 2/3 with White Alfa Romeo Logo on Red Background Pattern Model Right Side (Sticker) - Set 75879	o	82	1	5	false		true	5006	5006
214590	51048	54200pb112l	214590	54200dye.dat		Slope 30 1 x 1 x 2/3 with White Alfa Romeo Logo on Red Background Pattern Model Left Side (Sticker) - Set 75879	o	82	1	5	false		true	5006	5006
243597	89737	63864pb261	243597	63864pc0.dat		Tile 1 x 3 with Black Dashboard Display with Red and Green Lights and Gauges, White Number 5 and '350' Pattern	o	98	1	7	false		true	5014	
126842	89737	63864pb029	126842	63864pf0.dat		Tile 1 x 3 with Friends Photo Booth Pictures Pattern	o	98	1	7	false		true	5014	
242555	89737	63864pb258	242555	63864pz4.dat		Tile 1 x 3 with 5 White Half Circles Pattern (BrickHeadz Anxiety Teeth)	o	98	1	7	false		true	5014	
253740	89737	63864pb294	253740	63864pz5.dat		Tile 1 x 3 with Medium Nougat Curved Line Pattern (Super Mario Closed Mouth Smile)	o	98	1	7	false		true	5014	
255690	255690	7205	255690	7205.dat		Slope, Curved 4 x 1 Right	o	81	2	6	false		FALSE	5007	
255689	255689	7206	255689	7206.dat		Slope, Curved 4 x 1 Left	o	81	2	6	false		FALSE	5007	
253752	253752	7211	253752	7211.dat		Plate, Modified 2 x 6 Scalloped Edge	o	70	2	9	false		FALSE	5012	5012
117724	97760	92593pb015	117724	92593df0.dat		Plate, Modified 1 x 4 with 2 Studs without Groove with Magenta Number 8 on Lime Background Pattern (Sticker) - Set 41007	o	72	2	9	false		true	5012	5012
186082	101835	93273pb112	186082	93273dy3.dat		Slope, Curved 4 x 1 x 2/3 Double with White 'AMG' Logo on Dark Bluish Gray Background Pattern (Sticker) - Set 75877	o	81	3	6	false		true	5007	
186083	101835	93273pb113	186083	93273dy4.dat		Slope, Curved 4 x 1 x 2/3 Double with Mercedes-Benz Logo on Silver and Black Car Grille Pattern (Sticker) - Set 75877	o	81	3	6	false		true	5007	
186084	101835	93273pb114	186084	93273dy5.dat		Slope, Curved 4 x 1 x 2/3 Double with Mercedes-Benz Logo on Silver, Black and Dark Bluish Gray Car Grille Pattern (Sticker) - Set 75877	o	81	3	6	false		true	5007	
242442	101835	93273pb219	242442	93273dy6.dat		Slope, Curved 4 x 1 x 2/3 Double with Black Air Vent and White Stripe Pattern (Sticker) - Set 75882	o	81	3	6	false		true	5007	
232271	101731	93606pb186r	232271	93606dyl.dat		Slope, Curved 4 x 2 with Black and Silver Trapezoid Rear Window and Air Vent Pattern Model Right Side (Sticker) - Set 75888	o	81	3	6	false		true	5007	
232270	101731	93606pb186l	232270	93606dym.dat		Slope, Curved 4 x 2 with Black and Silver Trapezoid Rear Window and Air Vent Pattern Model Left Side (Sticker) - Set 75888	o	81	3	6	false		true	5007	
190384	105246	98138pb170	190384	98138d01.dat		Tile, Round 1 x 1 with Red Circle Pattern (Sticker) - Set 76023	o	98	3	8	false		true	5015	
217204	105246	98138pb319	217204	98138pt4.dat		Tile, Round 1 x 1 with Black Horse Silhouette Ferrari Logo Pattern	o	98	3	8	false		true	5015	
241081	105246	98138pb414l	241081	98138pxl.dat		Tile, Round 1 x 1 with Black and White Eye, Sand Blue Iris and Medium Nougat Wrinkles Pattern Model Left Side	o	98	3	8	false		true	5015	
241082	105246	98138pb414r	241082	98138pxm.dat		Tile, Round 1 x 1 with Black and White Eye, Sand Blue Iris and Medium Nougat Wrinkles Pattern Model Right Side	o	98	3	8	false		true	5015	
-1405810	-213704	13786pb01	120887	13786p01.dat		Cat, Standing with Black Eyes, Bright Pink Nose, White Muzzle and Chest Pattern	o	3	5	33	false		true	5119	5124
-3532577	-213704	13786pb02	123188	13786p02.dat		Cat, Standing with Black Eyes, Bright Pink Nose, Tan Muzzle and Chest, Reddish Brown Stripes Pattern	o	3	5	33	false		true	5119	5124
-8811015	-213704	13786pb03	138243	13786p03.dat		Cat, Standing with Yellow Eyes, Dark Bluish Gray Nose Pattern	o	3	5	33	false		true	5119	5124
-4511895	-213704	13786pb04	167734	13786p04.dat		Cat, Standing with Black Eyes with Eyelids, Nougat Nose, Tan Chin, Reddish Brown Stripes on Forehead Pattern (HP Crookshanks)	o	3	5	33	false		true	5119	5124
-1570607	-213704	13786pb05	177835	13786p05.dat		Cat, Standing with Black Eyes, Bright Pink Nose, Light Bluish Gray Muzzle Pattern	o	3	5	33	false		true	5119	5124
260944	260944	7345	260944	7345.dat		Panel 11 x 5.5 x 10 Tapered Half Cylinder with Axle Hole	o	94	11	17	false		false	5028	5032
90614	90614	87750	90614	87750.dat		Turntable 4 x 4 Top with Jagged Edge and Three Segments (Atlantis Key Holder)	o	103	-1	21	false		FALSE	5082	5086
-5330	-5330	-5330	-5330	5330.dat			o	0	0	0	false		false	0	0
-4717542	-5330	5330pb01	242566	5330p01.dat		Minifigure, Weapon Hilt with Curved Guard and Bar with Molded Satin Trans-Light Blue Hourglass Handle Pattern	o	59	13	32	false		true	5114	5117
-5137764	-5330	5330pb02	243170	5330p02.dat		Minifigure, Weapon Hilt with Curved Guard and Bar with Molded Trans-Bright Green Hourglass Handle Pattern	o	59	13	32	false		true	5114	5117
-6954	-6954	-6954	-6954	6954.dat			o	0	0	0	false		false	0	0
247670	-6954	6954pb01	247670	6954p01.dat		Arm with Wing, Pterodactyl with Bright Light Blue and Dark Blue Markings Pattern Model Left Side	o	59	1	28	false		true	5101	5105
247671	-6954	6954pb02	247671	6954p02.dat		Arm with Wing, Pterodactyl with Bright Light Blue and Dark Blue Markings Pattern Model Right Side	o	59	1	28	false		true	5101	5105
-12609	-12609	-12609	-12609	12609.dat			o	0	0	0	false		false	0	0
114857	-12609	12609pb01	114857	12609p01.dat		Minifigure Turtle Shell with Dark Brown Horizontal Belt Pattern	o	59	2	31	false		true	5101	5104
-24319	-24319	-24319	-24319	24319.dat			o	0	0	0	false		false	0	0
142572	-24319	973pb2209c01	142572	24319pcfd.dat		Torso Light Blue Parabola Shaped Center Panel Pattern (Shark Suit) / Medium Blue Fins	o	59	15	28	true		true	5101	5102
174306	-24319	973pb3461c01	174306	24319pys.dat		Torso with White Stomach, Dark Turquoise Scarf with Snowflakes and Fish Pattern / Black Flippers	o	59	15	28	true		true	5101	5102
-63208	-63208	-63208	-63208	63208.dat			o	0	0	0	false		false	0	0
174065	-63208	973pb1652c02	174065	63208p91.dat		Torso Space Classic Moon with Simulated Wear Pattern / Blue Arm Left / Blue Hand Left / Pearl Dark Gray Mechanical Arm Right / Black Claw Right	o	59	15	28	true		true	5101	5102
-74214	-74214	-74214	-74214	74214.dat			o	0	0	0	false		false	0	0
203062	-74214	74214c01	203062	74214p01.dat		Wheel 24 x 7 with Shallow Spokes with Fixed Black Rubber Tire	o	108	1	25	false		FALSE	5063	5072
-84638	-84638	-84638	-84638	84638.dat			o	0	0	0	false		false	0	0
16625	-84638	973p3ac01	16625	84638p3a.dat		Torso Pirate Red Tank Top Tattered, Black Belts with Silver Buckles, Knife Pattern / Yellow Arms / Light Gray Hook Left / Yellow Hand Right	o	59	15	28	true		TRUE	5101	5102
39987	-84638	973p36c01	39987	84638p36.dat		Torso Pirate Captain Jacket Open with Yellow Trim over Green Shirt with Neck Ruffle, Brown Strap, Belt with Buckle Pattern / Black Arms / Light Gray Hook Left / Yellow Hand Right	o	59	15	28	true		TRUE	5101	5102
2750	-84638	973pa7c01	2750	84638pa7.dat		Torso Shirt with Pockets, Dark Gray Buttons, and Black Collar, Belt with Buckle, Brown Strap with Pouch, Blue Cord Pattern / Tan Arms / Black Hand Right / Dark Gray Hook Left	o	59	15	28	true		TRUE	5101	5102
40549	-84638	973pb0075c02	40549	84638pak.dat		Torso Aquazone Aquashark Blue Shark with Red 'X' Pattern / Black Arms / Black Hand Right / Trans-Neon Green Hook Left	o	59	15	28	true		true	5101	5102
38774	-84638	973px181c01	38774	84638pay.dat		Torso Shirt with Buttons and Pockets, Brown Belt with Buckle, White Scarf, Strap with Pouch Pattern / Black Arms / Yellow Hand Right / Dark Gray Hook Left	o	59	15	28	true		TRUE	5101	5102
-98119	-98119	-98119	-98119	98119.dat			o	0	0	0	false		false	0	0
112459	-98119	98119pb01	112459	98119p01.dat		Minifigure, Hair Bun with Braid and Gold Hood with Royal Insignia Pattern (SW Queen Amidala)	o	59	3	30	false		true	5094	5096
-111388	-111388	-111388	-111388	111388.dat			o	0	0	0	false		false	0	0
249543	-111388	111388pb01	249543	111388p01.dat		Micro Doll, Body Baby / Toddler with Molded Bright Light Yellow Jumpsuit / Coverall Pattern	o	120	20	0	false		true	5101	5106
249545	-111388	111388pb03	249545	111388p02.dat		Micro Doll, Body Baby / Toddler with Molded Magenta Jumpsuit / Coverall Pattern	o	120	20	0	false		true	5101	5106
249544	-111388	111388pb02	249544	111388p03.dat		Micro Doll, Body Baby / Toddler with Molded Medium Lavender Jumpsuit / Coverall Pattern	o	120	20	0	false		true	5101	5106
-1015152	-1015152	-1015152	-1015152	1015152.dat			o	0	0	0	false		false	0	0
-7850832	-1023000	-1023000p03	-1023000p03	1023000p03.dat			o	0	0	0	false		false	0	0
-9533485	-1023000	-1023000p04	-1023000p04	1023000p04.dat			o	0	0	0	false		false	0	0
221839	-2241	35216ac00pb009	221839	2241p03.dat		Mini Doll Hips and Skirt with Molded Medium Nougat Legs and Printed Gold Sandals Pattern - Thin Hinge	o	120	8	0	true		true	5108	5113
222155	-2241	35216ac00pb011	222155	2241p04.dat		Mini Doll Hips and Skirt with Molded Medium Brown Legs and Printed Metallic Pink Sandals Pattern - Thin Hinge	o	120	8	0	true		true	5108	5113
-35608	-35608	-35608	-35608	35608.dat			o	0	0	0	false		false	0	0
-6272383	-35608	-35608p01	-35608p01	35608p01.dat			o	0	0	0	false		false	0	0
-3134928	-35608	-35608p02	-35608p02	35608p02.dat			o	0	0	0	false		false	0	0
-4371267	-35608	-35608p03	-35608p03	35608p03.dat			o	0	0	0	false		false	0	0
-4223123	-35608	-35608p04	-35608p04	35608p04.dat			o	0	0	0	false		false	0	0
-3017580	-35608	-35608p05	-35608p05	35608p05.dat			o	0	0	0	false		false	0	0
-19193	-19193	-19193	-19193	19193.dat			o	0	0	0	false		false	0	0
134518	-19193	19190c00pb01	134518	19193p01.dat		Mini Doll Hips and Trousers Baggy with Light Aqua Shoes Pattern - Thick Hinge	o	120	8	0	true		true	5108	5113
135253	-19193	19190c00pb02	135253	19193p02.dat		Mini Doll Hips and Trousers Baggy with Dark Red Shoes Pattern - Thick Hinge	o	120	8	0	true		true	5108	5113
173307	-19193	19190c00pb05	173307	19193p03.dat		Mini Doll Hips and Trousers Baggy with Pearl Gold Shoes Pattern - Thick Hinge	o	120	8	0	true		true	5108	5113
173224	-19193	19190c00pb03	173224	19193p04.dat		Mini Doll Hips and Trousers Baggy with Copper Shoes Pattern - Thick Hinge	o	120	8	0	true		true	5108	5113
173225	-19193	19190c00pb04	173225	19193p05.dat		Mini Doll Hips and Trousers Baggy with Gold Filigree and Pearl Gold Shoes Pattern - Thick Hinge	o	120	8	0	true		true	5108	5113
-39199	-39199	-39199	-39199	39199.dat			o	0	0	0	false		false	0	0
-4556534	-39199	-39199p01	-39199p01	39199p01.dat			o	0	0	0	false		false	0	0
-6676304	-39199	-39199p02	-39199p02	39199p02.dat			o	0	0	0	false		false	0	0
-9211997	-39199	-39199p03	-39199p03	39199p03.dat			o	0	0	0	false		false	0	0
-3450249	-39199	-39199p04	-39199p04	39199p04.dat			o	0	0	0	false		false	0	0
-20379	-20379	-20379	-20379	20379.dat			o	0	0	0	false		false	0	0
134833	-20379	20377c00pb01	134833	20379p01.dat		Mini Doll Hips and Asymmetric Layered Skirt, Medium Lavender Ruffle, Light Nougat Legs and Medium Lavender Sandals Pattern - Thick Hinge	o	120	8	0	true		true	5108	5113
227641	-20379	20377c00pb09	227641	20379p02.dat		Mini Doll Hips and Asymmetric Layered Skirt, Bright Light Yellow Ruffle, Medium Nougat Legs and Feet Pattern - Thick Hinge	o	120	8	0	true		true	5108	5113
154238	-20379	20377c00pb06	154238	20379p03.dat		Mini Doll Hips and Asymmetric Layered Skirt, Red Ruffle, Medium Nougat Legs and Feet Pattern - Thick Hinge	o	120	8	0	true		true	5108	5113
168555	-20379	20377c00pb08	168555	20379p04.dat		Mini Doll Hips and Asymmetric Layered Skirt, Gold Ruffle, Dark Red Legs Pattern - Thick Hinge	o	120	8	0	true		true	5108	5113
-25727	-25727	-25727	-25727	25727.dat			o	0	0	0	false		false	0	0
-7978286	-25727	-25727p01	-25727p01	25727p01.dat			o	0	0	0	false		false	0	0
-1097930	-25727	-25727p02	-25727p02	25727p02.dat			o	0	0	0	false		false	0	0
-6079521	-25727	-25727p03	-25727p03	25727p03.dat			o	0	0	0	false		false	0	0
-2172564	-25727	-25727p04	-25727p04	25727p04.dat			o	0	0	0	false		false	0	0
-8886963	-25727	-25727p05	-25727p05	25727p05.dat			o	0	0	0	false		false	0	0
